COMPANY CODE,BUSINESS AREA,CREDIT CONTROL AREA,CUSTOMER,BRANCH,BRANCH NAME,CUSTOMER NAME,DOCUMENT TYPE,DOCUMENT NUMBER,BILLING DOCUMENT,REFERENCE KEY 2,REFERENCE KEY 3,ISSUED DATE,NET DUE DATE,TERMS OF PAYMENT,DUE DAYS,AMOUNT,CLEARING,COMMITTED,BALANCE,CUR.,CREDIT LIMIT,TEXT,NOT OVERDUE,1 TO 30 DD,31 TO 60 DD,> TO 60 - DD,DOC.TYPE,DIVISION,DAYS LATE AT THE END OF THE MONTH,PAYMENTS AND CREDIT NOTES,EMAIL,COMPANY CODE2,# DOCUMENT,CODE
7802,1002,TT00,51043357,67067255,Z007 D & K,D & K's Transport Services,DZ,9000029438,0,TRANSFER,0,27/12/2024,27/12/2024,0,0,-5551.88,-388.63,0,-5163.25,TTD,17120,1-1-1-1-TO CLEAR BOUNCED CHEQ,0,0,0,0,Payment,Cement,308,-5163.25,kbachan69@gmail.com,TCL,9000029438,4393
7803,1003,TT01,51044171,67175179,D & N CONTRACTING,D & N CONTRACTING COMPANY LIMITED,RV,3400004633,503542609,0,0,10/10/2025,9/11/2025,0,-23,3079.69,0,0,3079.69,TTD,500000,0,3079.69,0,0,0,Invoice,Concrete / Ready Mix,-9,0,maharajn868@gmail.com,RML,503542609,6459
7803,1003,TT01,51044171,67175179,D & N CONTRACTING,D & N CONTRACTING COMPANY LIMITED,RV,3400004839,503578031,0,0,15/10/2025,14/11/2025,0,-28,6446.25,0,0,6446.25,TTD,500000,0,6446.25,0,0,0,Invoice,Concrete / Ready Mix,-14,0,maharajn868@gmail.com,RML,503578031,6459
7803,1003,TT01,51044171,67193047,D & N CONTRACTING CO,D & N CONTRACTING COMPANY LIMITED,RV,3400004920,503415415,0,0,30/09/2025,30/10/2025,0,-13,85860,26326.75,0,59533.25,TTD,500000,0,59533.25,0,0,0,Invoice,Concrete / Ready Mix,1,0,maharajn868@gmail.com,RML,503415415,6459
7803,1003,TT01,51044171,67193047,D & N CONTRACTING CO,D & N CONTRACTING COMPANY LIMITED,RV,3400004924,503445214,0,0,1/10/2025,31/10/2025,0,-14,7762.5,0,0,7762.5,TTD,500000,0,7762.5,0,0,0,Invoice,Concrete / Ready Mix,0,0,maharajn868@gmail.com,RML,503445214,6459
7803,1003,TT01,51044171,67175179,D & N CONTRACTING,D & N CONTRACTING COMPANY LIMITED,RV,3400004940,503474021,0,0,6/10/2025,5/11/2025,0,-19,6918.75,0,0,6918.75,TTD,500000,0,6918.75,0,0,0,Invoice,Concrete / Ready Mix,-5,0,maharajn868@gmail.com,RML,503474021,6459
7803,1003,TT01,51044171,67175179,D & N CONTRACTING,D & N CONTRACTING COMPANY LIMITED,RV,3400004944,503474027,0,0,6/10/2025,5/11/2025,0,-19,112.5,0,0,112.5,TTD,500000,0,112.5,0,0,0,Invoice,Concrete / Ready Mix,-5,0,maharajn868@gmail.com,RML,503474027,6459
7803,1003,TT01,51044171,67175179,D & N CONTRACTING,D & N CONTRACTING COMPANY LIMITED,RV,3400004945,503474032,0,0,6/10/2025,5/11/2025,0,-19,5765.63,0,0,5765.63,TTD,500000,0,5765.63,0,0,0,Invoice,Concrete / Ready Mix,-5,0,maharajn868@gmail.com,RML,503474032,6459
7803,1003,TT01,51044171,67175179,D & N CONTRACTING,D & N CONTRACTING COMPANY LIMITED,RV,3400004955,503564105,0,0,14/10/2025,13/11/2025,0,-27,2598.75,0,0,2598.75,TTD,500000,0,2598.75,0,0,0,Invoice,Concrete / Ready Mix,-13,0,maharajn868@gmail.com,RML,503564105,6459
7803,1003,TT01,51044171,67175179,D & N CONTRACTING,D & N CONTRACTING COMPANY LIMITED,RV,3400005310,503496254,0,0,7/10/2025,6/11/2025,0,-20,9675,0,0,9675,TTD,500000,0,9675,0,0,0,Invoice,Concrete / Ready Mix,-6,0,maharajn868@gmail.com,RML,503496254,6459
7803,1003,TT01,51044171,67175179,D & N CONTRACTING,D & N CONTRACTING COMPANY LIMITED,RV,3400005313,503538080,0,0,9/10/2025,8/11/2025,0,-22,7860.94,0,0,7860.94,TTD,500000,0,7860.94,0,0,0,Invoice,Concrete / Ready Mix,-8,0,maharajn868@gmail.com,RML,503538080,6459
7803,1003,TT01,51044171,67175179,D & N CONTRACTING,D & N CONTRACTING COMPANY LIMITED,RV,3400005314,503538081,0,0,9/10/2025,8/11/2025,0,-22,4979.81,0,0,4979.81,TTD,500000,0,4979.81,0,0,0,Invoice,Concrete / Ready Mix,-8,0,maharajn868@gmail.com,RML,503538081,6459
7803,1003,TT01,51044171,67175179,D & N CONTRACTING,D & N CONTRACTING COMPANY LIMITED,DZ,9000001806,0,OTHER,7008/9356/0000/0,14/10/2025,14/10/2025,0,0,-32584,0,0,-32584,TTD,500000,INV# 503179438,0,0,0,0,Payment,Concrete / Ready Mix,17,-32584,maharajn868@gmail.com,RML,9000001806,6459
7802,1002,TT00,51043358,67067256,Z007 CRMA D & N,D & N Quality Hardware Products,RV,3400026671,503354938,0,0,25/09/2025,9/10/2025,0,8,12091.28,0,0,12091.28,TTD,102000,0,0,12091.28,0,0,Invoice,Cement,22,0,dandncontracting@gmail.com,TCL,503354938,3312
7802,1002,TT00,51043358,67067256,Z007 CRMA D & N,D & N Quality Hardware Products,RV,3400027169,503412488,0,0,30/09/2025,14/10/2025,0,3,12049.54,0,0,12049.54,TTD,102000,0,0,12049.54,0,0,Invoice,Cement,17,0,dandncontracting@gmail.com,TCL,503412488,3312
7802,1002,TT00,51043358,67067256,Z007 CRMA D & N,D & N Quality Hardware Products,RV,3400027669,503453684,0,0,4/10/2025,18/10/2025,0,-1,11881.01,0,0,11881.01,TTD,102000,0,11881.01,0,0,0,Invoice,Cement,13,0,dandncontracting@gmail.com,TCL,503453684,3312
7802,1002,TT00,51043358,67067256,Z007 CRMA D & N,D & N Quality Hardware Products,RV,3400027974,503505731,0,0,9/10/2025,23/10/2025,0,-6,11881.01,0,0,11881.01,TTD,102000,0,11881.01,0,0,0,Invoice,Cement,8,0,dandncontracting@gmail.com,TCL,503505731,3312
7802,1002,TT00,51043358,67067256,Z007 CRMA D & N,D & N Quality Hardware Products,RV,3400028086,503537115,0,0,13/10/2025,27/10/2025,0,-10,12049.54,0,0,12049.54,TTD,102000,0,12049.54,0,0,0,Invoice,Cement,4,0,dandncontracting@gmail.com,TCL,503537115,3312
7802,1009,TT00,51043358,67067256,Z007 CRMA D & N,D & N Quality Hardware Products,RV,3400028262,503497708,0,0,8/10/2025,15/10/2025,0,2,1350,0,0,1350,TTD,102000,0,0,1350,0,0,Invoice,Commercialization,16,0,dandncontracting@gmail.com,TCL,503497708,3312
7802,1002,TT00,51043358,67067256,Z007 CRMA D & N,D & N Quality Hardware Products,RV,3400028836,503574672,0,0,16/10/2025,30/10/2025,0,-13,11881.01,0,0,11881.01,TTD,102000,0,11881.01,0,0,0,Invoice,Cement,1,0,dandncontracting@gmail.com,TCL,503574672,3312
7802,1002,TT00,51043355,67067253,Z007 D #1,D #1 Hardware Ltd,DZ,9000011155,0,TRANSFER,0,25/04/2025,25/04/2025,0,0,-4887.23,-4634.44,0,-252.79,TTD,34350,1-1-PO#P02263,0,0,0,0,Payment,Cement,189,-252.79,d1hardware.tobago@gmail.com,TCL,9000011155,6555
7802,1002,TT00,51043359,67067257,Z007 D COR,D Corner Hardware,DZ,9000010656,0,FCZ01,4187/9815/0000/0,23/05/2025,23/05/2025,0,0,-3800,-3793.34,0,-6.66,TTD,34240,ON ACCOUNT,0,0,0,0,Payment,Cement,161,-6.66,jenniferramlal84@gmail.com,TCL,9000010656,2231
7802,1002,TT00,51043359,67067257,Z007 D COR,D Corner Hardware,DZ,9000013838,0,OTHER,0724/9303/0000,3/07/2025,3/07/2025,0,0,-5980.48,-5940.51,0,-39.97,TTD,34240,PO# 0631,0,0,0,0,Payment,Cement,120,-39.97,jenniferramlal84@gmail.com,TCL,9000013838,2231
7802,1002,TT00,51043193,67067016,Z007 D F,D Fivestar General Sales &,RV,3400025131,503187752,0,0,9/09/2025,9/10/2025,0,8,1980.17,0,0,1980.17,TTD,300000,0,0,1980.17,0,0,Invoice,Cement,22,0,fivestargeneralservices@outlook.com,TCL,503187752,1677
7802,1002,TT00,51043193,67067016,Z007 D F,D Fivestar General Sales &,RV,3400025132,503187753,0,0,9/09/2025,9/10/2025,0,8,1980.17,0,0,1980.17,TTD,300000,0,0,1980.17,0,0,Invoice,Cement,22,0,fivestargeneralservices@outlook.com,TCL,503187753,1677
7802,1002,TT00,51043193,67067016,Z007 D F,D Fivestar General Sales &,RV,3400025438,503219209,0,0,11/09/2025,11/10/2025,0,6,12892.16,0,0,12892.16,TTD,300000,0,0,12892.16,0,0,Invoice,Cement,20,0,fivestargeneralservices@outlook.com,TCL,503219209,1677
7802,1002,TT00,51043193,67067016,Z007 D F,D Fivestar General Sales &,RV,3400025519,503177571,0,0,8/09/2025,8/10/2025,0,9,7920.68,5045.12,0,2875.56,TTD,300000,0,0,2875.56,0,0,Invoice,Cement,23,0,fivestargeneralservices@outlook.com,TCL,503177571,1677
7802,1002,TT00,51043193,67067016,Z007 D F,D Fivestar General Sales &,RV,3400025527,503179709,0,0,8/09/2025,8/10/2025,0,9,5940.51,0,0,5940.51,TTD,300000,0,0,5940.51,0,0,Invoice,Cement,23,0,fivestargeneralservices@outlook.com,TCL,503179709,1677
7802,1002,TT00,51043193,67067016,Z007 D F,D Fivestar General Sales &,RV,3400025528,503179710,0,0,8/09/2025,8/10/2025,0,9,1980.17,0,0,1980.17,TTD,300000,0,0,1980.17,0,0,Invoice,Cement,23,0,fivestargeneralservices@outlook.com,TCL,503179710,1677
7802,1002,TT00,51043193,67067016,Z007 D F,D Fivestar General Sales &,RV,3400025836,503238619,0,0,13/09/2025,13/10/2025,0,4,8594.78,0,0,8594.78,TTD,300000,0,0,8594.78,0,0,Invoice,Cement,18,0,fivestargeneralservices@outlook.com,TCL,503238619,1677
7802,1009,TT00,51043193,67067016,Z007 D F,D Fivestar General Sales &,RV,3400027124,503340760,0,0,23/09/2025,23/10/2025,0,-6,3150,0,0,3150,TTD,300000,0,3150,0,0,0,Invoice,Commercialization,8,0,fivestargeneralservices@outlook.com,TCL,503340760,1677
7802,1002,TT00,51043193,67067016,Z007 D F,D Fivestar General Sales &,RD,5000011231,0,RBL01,20250916/0559/,30/09/2025,30/09/2025,0,17,15841.36,0,0,15841.36,TTD,300000,0,0,15841.36,0,0,Bounced Cheque,Cement,31,0,fivestargeneralservices@outlook.com,TCL,5000011231,1677
7802,1002,TT00,51043193,67067016,Z007 D F,D Fivestar General Sales &,DZ,9000014651,0,RBL01,20250718/0544/,18/07/2025,18/07/2025,0,0,-8092,-7920.68,0,-171.32,TTD,300000,PO# 18-JULY-25,0,0,0,0,Payment,Cement,105,-171.32,fivestargeneralservices@outlook.com,TCL,9000014651,1677
7802,1002,TT00,51043361,67067259,Z007 D POW,D Power Pros Electrical and,DG,3000059565,502658525,0,0,17/07/2025,17/07/2025,0,92,-437.5,0,0,-437.5,TTD,9960,0,0,0,0,0,Credit Note,Cement,106,-437.5,3ksimports@gmail.com,TCL,502658525,9069
7802,1002,TT00,51043361,67067259,Z007 D POW,D Power Pros Electrical and,RV,3400024085,503309097,0,0,19/09/2025,26/09/2025,0,21,6255.9,0,0,6255.9,TTD,9960,0,0,6255.9,0,0,Invoice,Cement,35,0,3ksimports@gmail.com,TCL,503309097,9069
7802,1002,TT00,51043361,67067259,Z007 D POW,D Power Pros Electrical and,RV,3400025116,503167381,0,0,5/09/2025,12/09/2025,0,35,6255.9,0,0,6255.9,TTD,9960,0,0,0,6255.9,0,Invoice,Cement,49,0,3ksimports@gmail.com,TCL,503167381,9069
7802,1002,TT00,51043361,67067259,Z007 D POW,D Power Pros Electrical and,RV,3400025149,503208351,0,0,10/09/2025,17/09/2025,0,30,6255.9,0,0,6255.9,TTD,9960,0,0,6255.9,0,0,Invoice,Cement,44,0,3ksimports@gmail.com,TCL,503208351,9069
7802,1002,TT00,51043361,67067259,Z007 D POW,D Power Pros Electrical and,RV,3400025324,503185192,0,0,9/09/2025,16/09/2025,0,31,6255.9,0,0,6255.9,TTD,9960,0,0,0,6255.9,0,Invoice,Cement,45,0,3ksimports@gmail.com,TCL,503185192,9069
7802,1002,TT00,51043361,67067259,Z007 D POW,D Power Pros Electrical and,DZ,9000011659,0,TRANSFER,0,6/06/2025,6/06/2025,0,0,-14200,-14124.25,0,-75.75,TTD,9960,1-1-D POWER PROS ELECTRI D POWER PROS MOBILE,0,0,0,0,Payment,Cement,147,-75.75,3ksimports@gmail.com,TCL,9000011659,9069
7802,1002,TT00,51043361,67067259,Z007 D POW,D Power Pros Electrical and,DZ,9000012513,0,TRANSFER,0,17/06/2025,17/06/2025,0,0,-8400,-8341.19,0,-58.81,TTD,9960,1-5340-PO# 0600 - INV# 502308587,0,0,0,0,Payment,Cement,136,-58.81,3ksimports@gmail.com,TCL,9000012513,9069
7802,1002,TT00,51043361,67067259,Z007 D POW,D Power Pros Electrical and,DZ,9000015682,0,TRANSFER,0,5/08/2025,5/08/2025,0,0,-7600,-7194.18,0,-405.82,TTD,9960,1-1313-INV# 502503760 AND 502515641,0,0,0,0,Payment,Cement,87,-405.82,3ksimports@gmail.com,TCL,9000015682,9069
7802,1002,TT00,51043364,67067262,Z030 D. GU,D. Guerra and Company Ltd,RV,3400024986,503167409,0,0,5/09/2025,5/10/2025,0,12,19968.75,0,0,19968.75,TTD,500000,0,0,19968.75,0,0,Invoice,Cement,26,0,dguerraco@hotmail.com,TCL,503167409,5826
7802,1002,TT00,51043364,67067262,Z030 D. GU,D. Guerra and Company Ltd,RV,3400025051,503149546,0,0,4/09/2025,4/10/2025,0,13,19968.75,0,0,19968.75,TTD,500000,0,0,19968.75,0,0,Invoice,Cement,27,0,dguerraco@hotmail.com,TCL,503149546,5826
7802,1002,TT00,51043364,67067262,Z030 D. GU,D. Guerra and Company Ltd,RV,3400025124,503184142,0,0,8/09/2025,8/10/2025,0,9,19968.75,0,0,19968.75,TTD,500000,0,0,19968.75,0,0,Invoice,Cement,23,0,dguerraco@hotmail.com,TCL,503184142,5826
7802,1002,TT00,51043364,67067262,Z030 D. GU,D. Guerra and Company Ltd,RV,3400026410,503313041,0,0,20/09/2025,20/10/2025,0,-3,19968.75,0,0,19968.75,TTD,500000,0,19968.75,0,0,0,Invoice,Cement,11,0,dguerraco@hotmail.com,TCL,503313041,5826
7802,1002,TT00,51043364,67067262,Z030 D. GU,D. Guerra and Company Ltd,RV,3400026714,503398919,0,0,29/09/2025,29/10/2025,0,-12,21486.94,0,0,21486.94,TTD,500000,0,21486.94,0,0,0,Invoice,Cement,2,0,dguerraco@hotmail.com,TCL,503398919,5826
7802,1002,TT00,51043364,67067262,Z030 D. GU,D. Guerra and Company Ltd,RV,3400027762,503471660,0,0,7/10/2025,6/11/2025,0,-20,19968.75,0,0,19968.75,TTD,500000,0,19968.75,0,0,0,Invoice,Cement,-6,0,dguerraco@hotmail.com,TCL,503471660,5826
7802,1002,TT00,51043364,67067262,Z030 D. GU,D. Guerra and Company Ltd,RV,3400027767,503473675,0,0,7/10/2025,6/11/2025,0,-20,19968.75,0,0,19968.75,TTD,500000,0,19968.75,0,0,0,Invoice,Cement,-6,0,dguerraco@hotmail.com,TCL,503473675,5826
7802,1002,TT00,51043364,67067262,Z030 D. GU,D. Guerra and Company Ltd,RV,3400027771,503497802,0,0,8/10/2025,7/11/2025,0,-21,19968.75,0,0,19968.75,TTD,500000,0,19968.75,0,0,0,Invoice,Cement,-7,0,dguerraco@hotmail.com,TCL,503497802,5826
7802,1002,TT00,51043364,67067262,Z030 D. GU,D. Guerra and Company Ltd,RV,3400028239,503495781,0,0,8/10/2025,7/11/2025,0,-21,21486.94,0,0,21486.94,TTD,500000,0,21486.94,0,0,0,Invoice,Cement,-7,0,dguerraco@hotmail.com,TCL,503495781,5826
7802,1002,TT00,51044175,67067264,D. MAHADEO & SON LIM,D. Mahadeo & Son Limited,RV,3400026733,503539422,0,0,13/10/2025,20/10/2025,0,-3,35134.98,0,0,35134.98,TTD,130000,0,35134.98,0,0,0,Invoice,Cement,11,0,dmahadeo1@gmail.com,TCL,503539422,2135
7802,1002,TT00,51044175,67067264,D. MAHADEO & SON LIM,D. Mahadeo & Son Limited,RV,3400028456,503582311,0,0,16/10/2025,23/10/2025,0,-6,36928.1,0,0,36928.1,TTD,130000,0,36928.1,0,0,0,Invoice,Cement,8,0,dmahadeo1@gmail.com,TCL,503582311,2135
7802,1002,TT00,51044175,67067264,D. MAHADEO & SON LIM,D. Mahadeo & Son Limited,DZ,9000014351,0,STT01,20250714/3398/,14/07/2025,14/07/2025,0,0,-30288.6,-30280.6,0,-8,TTD,130000,PO# 1324,0,0,0,0,Payment,Cement,109,-8,dmahadeo1@gmail.com,TCL,9000014351,2135
7802,1002,TT00,51044175,67067264,D. MAHADEO & SON LIM,D. Mahadeo & Son Limited,DZ,9000017502,0,OTHER,0610/5364/0430/0,30/08/2025,30/08/2025,0,0,-1768.53,-1435.4,0,-333.13,TTD,130000,PO# 1337,0,0,0,0,Payment,Cement,62,-333.13,dmahadeo1@gmail.com,TCL,9000017502,2135
7803,1004,TT01,51044175,67069246,D. MAHADEO & SON LIM,D. Mahadeo & Son Limited,DZ,9000001231,0,STT01,20250828/4233/,28/08/2025,28/08/2025,0,0,-14779.16,-14214.64,0,-564.52,TTD,0,PO 2190,0,0,0,0,Payment,Aggregates,64,-564.52,dmahadeo1@gmail.com,RML,9000001231,2135
7803,1004,TT01,51044175,67069246,D. MAHADEO & SON LIM,D. Mahadeo & Son Limited,DZ,9000001352,0,STT01,20250915/4263/,15/09/2025,15/09/2025,0,0,-14625,-14145.3,0,-479.7,TTD,0,OR# 503247511,0,0,0,0,Payment,Aggregates,46,-479.7,dmahadeo1@gmail.com,RML,9000001352,2135
7803,1004,TT01,51044175,67069246,D. MAHADEO & SON LIM,D. Mahadeo & Son Limited,DZ,9000001460,0,STT01,20250903/4259/,4/09/2025,3/09/2025,0,0,-14625,-13794.31,0,-830.69,TTD,0,PO# 2197,0,0,0,0,Payment,Aggregates,58,-830.69,dmahadeo1@gmail.com,RML,9000001460,2135
7803,1004,TT01,51044175,67069246,D. MAHADEO & SON LIM,D. Mahadeo & Son Limited,DZ,9000002104,0,FCZ01,20250930/2190/,30/09/2025,30/09/2025,0,0,-14625,-12826.13,0,-1798.87,TTD,0,OR# 503404991,0,0,0,0,Payment,Aggregates,31,-1798.87,dmahadeo1@gmail.com,RML,9000002104,2135
7802,1002,TT00,51043369,67067267,ZCON D.I.Y,D.I.Y Hardware Ltd.,DG,3000014809,500988887,0,0,18/02/2025,18/02/2025,0,241,-114.75,0,0,-114.75,TTD,3,0,0,0,0,0,Credit Note,Cement,255,-114.75,diyhardware@hotmail.com,TCL,500988887,9421
7802,1002,TT00,51078114,67180965,D.M. HARDWA,D.M. HARDWARE LTD,DG,3000069318,242818528,0,0,15/08/2024,15/08/2024,0,428,-27,0,0,-27,TTD,25680,0,0,0,0,0,Credit Note,Cement,442,-27,donmiguelhware@gmail.com,TCL,242818528,7076
7802,1002,TT00,51043370,67067268,ZCON D.V C,D.V Contracting Company Limited,DZ,9000008140,0,RBL01,20250423/5990/,23/04/2025,23/04/2025,0,0,-2148.69,-1980.17,0,-168.52,TTD,3,PO# 002784,0,0,0,0,Payment,Cement,191,-168.52,0,TCL,9000008140,8340
7802,1002,TT00,51043371,67067269,Z007 D'ABA,D'Abadie Discount Hardware,RV,3400028117,503519218,0,0,10/10/2025,17/10/2025,0,0,15841.35,0,0,15841.35,TTD,38200,0,15841.35,0,0,0,Invoice,Cement,14,0,ddhltd2020@gmail.com,TCL,503519218,7259
7802,1002,TT00,51043371,67067269,Z007 D'ABA,D'Abadie Discount Hardware,RV,3400028726,503545264,0,0,14/10/2025,21/10/2025,0,-4,15841.35,0,0,15841.35,TTD,38200,0,15841.35,0,0,0,Invoice,Cement,10,0,ddhltd2020@gmail.com,TCL,503545264,7259
7802,1002,TT00,51043408,67067305,Z007 D'S K,D's King Plumbing Electrical &,RV,3400028087,503537116,0,0,13/10/2025,20/10/2025,0,-3,12049.54,0,0,12049.54,TTD,34400,0,12049.54,0,0,0,Invoice,Cement,11,0,raeann_ramcharan@hotmail.com,TCL,503537116,3262
7802,1002,TT00,51043408,67067305,Z007 D'S K,D's King Plumbing Electrical &,RV,3400028786,503574425,0,0,16/10/2025,23/10/2025,0,-6,11881.01,0,0,11881.01,TTD,34400,0,11881.01,0,0,0,Invoice,Cement,8,0,raeann_ramcharan@hotmail.com,TCL,503574425,3262
7802,1002,TT00,51061060,67122553,D&D MINI HARDWARE,D&D MINI HARDWARE AND VARIETY STORE,DG,3000056473,502523732,0,0,4/07/2025,4/07/2025,0,105,-57.78,0,0,-57.78,TTD,8030,0,0,0,0,0,Credit Note,Cement,119,-57.78,ddminihardware@gmail.com,TCL,502523732,1450
7802,1002,TT00,51043373,67067271,Z007 DANNY,Danny's Enterprises Co. Limited,DZ,9000011732,0,FCZ01,20250609/1710/,9/06/2025,9/06/2025,0,0,-13289.06,-13284.35,0,-4.71,TTD,20000,OR# 502247783 + FUNDS ON ACC.,0,0,0,0,Payment,Cement,144,-4.71,dannysenterprisescoltd@gmail.com,TCL,9000011732,5097
7802,1002,TT00,51043373,67067271,Z007 DANNY,Danny's Enterprises Co. Limited,DZ,9000018054,0,FCZ01,20250910/1790/,10/09/2025,10/09/2025,0,0,-13336.32,-13312.69,0,-23.63,TTD,20000,OR# 503203922,0,0,0,0,Payment,Cement,51,-23.63,dannysenterprisescoltd@gmail.com,TCL,9000018054,5097
7802,1002,TT00,51043374,67067272,Z007 DANSA,Dansa and Associates Ltd,DG,3000062062,502697907,0,0,21/07/2025,21/07/2025,0,88,-113.15,0,0,-113.15,TTD,34670,0,0,0,0,0,Credit Note,Cement,102,-113.15,susie.q1973@hotmail.com,TCL,502697907,4016
7802,1002,TT00,51043375,67067273,Z007 DANST,Dansteel Ltd,RV,3400026548,503373300,0,0,26/09/2025,26/10/2025,0,-9,34939.8,0,0,34939.8,TTD,500000,0,34939.8,0,0,0,Invoice,Cement,5,0,mramkellawan@bhsil.com,TCL,503373300,2935
7802,1002,TT00,51043375,67067273,Z007 DANST,Dansteel Ltd,RV,3400026845,503379234,0,0,27/09/2025,27/10/2025,0,-10,8734.95,0,0,8734.95,TTD,500000,0,8734.95,0,0,0,Invoice,Cement,4,0,mramkellawan@bhsil.com,TCL,503379234,2935
7802,1002,TT00,51043375,67067273,Z007 DANST,Dansteel Ltd,RV,3400026846,503379326,0,0,27/09/2025,27/10/2025,0,-10,13102.43,0,0,13102.43,TTD,500000,0,13102.43,0,0,0,Invoice,Cement,4,0,mramkellawan@bhsil.com,TCL,503379326,2935
7802,1002,TT00,51043375,67067273,Z007 DANST,Dansteel Ltd,RV,3400026848,503379830,0,0,27/09/2025,27/10/2025,0,-10,13102.43,0,0,13102.43,TTD,500000,0,13102.43,0,0,0,Invoice,Cement,4,0,mramkellawan@bhsil.com,TCL,503379830,2935
7802,1002,TT00,51043375,67172111,BHAGWANSINGH'S HW,Dansteel Ltd,RV,3400027341,503418283,0,0,1/10/2025,31/10/2025,0,-14,13102.43,0,0,13102.43,TTD,500000,0,13102.43,0,0,0,Invoice,Cement,0,0,mramkellawan@bhsil.com,TCL,503418283,2935
7802,1002,TT00,51043375,67067273,Z007 DANST,Dansteel Ltd,RV,3400027386,503447508,0,0,3/10/2025,2/11/2025,0,-16,34939.8,0,0,34939.8,TTD,500000,0,34939.8,0,0,0,Invoice,Cement,-2,0,mramkellawan@bhsil.com,TCL,503447508,2935
7802,1002,TT00,51043375,67172111,BHAGWANSINGH'S HW,Dansteel Ltd,RV,3400027434,503369763,0,0,26/09/2025,26/10/2025,0,-9,12091.28,0,0,12091.28,TTD,500000,0,12091.28,0,0,0,Invoice,Cement,5,0,mramkellawan@bhsil.com,TCL,503369763,2935
7802,1002,TT00,51043375,67172111,BHAGWANSINGH'S HW,Dansteel Ltd,RV,3400027437,503369855,0,0,26/09/2025,26/10/2025,0,-9,12091.28,0,0,12091.28,TTD,500000,0,12091.28,0,0,0,Invoice,Cement,5,0,mramkellawan@bhsil.com,TCL,503369855,2935
7802,1002,TT00,51043375,67172111,BHAGWANSINGH'S HW,Dansteel Ltd,RV,3400027632,503430007,0,0,2/10/2025,1/11/2025,0,-15,12091.28,0,0,12091.28,TTD,500000,0,12091.28,0,0,0,Invoice,Cement,-1,0,mramkellawan@bhsil.com,TCL,503430007,2935
7802,1002,TT00,51043375,67067273,Z007 DANST,Dansteel Ltd,RV,3400027946,503474901,0,0,7/10/2025,6/11/2025,0,-20,34939.8,0,0,34939.8,TTD,500000,0,34939.8,0,0,0,Invoice,Cement,-6,0,mramkellawan@bhsil.com,TCL,503474901,2935
7802,1002,TT00,51043375,67172111,BHAGWANSINGH'S HW,Dansteel Ltd,RV,3400028134,503524512,0,0,10/10/2025,9/11/2025,0,-23,12091.28,0,0,12091.28,TTD,500000,0,12091.28,0,0,0,Invoice,Cement,-9,0,mramkellawan@bhsil.com,TCL,503524512,2935
7802,1002,TT00,51043375,67067273,Z007 DANST,Dansteel Ltd,RV,3400028548,503545029,0,0,14/10/2025,13/11/2025,0,-27,13102.43,0,0,13102.43,TTD,500000,0,13102.43,0,0,0,Invoice,Cement,-13,0,mramkellawan@bhsil.com,TCL,503545029,2935
7802,1002,TT00,51043375,67067273,Z007 DANST,Dansteel Ltd,RV,3400028623,503540712,0,0,14/10/2025,13/11/2025,0,-27,8734.95,0,0,8734.95,TTD,500000,0,8734.95,0,0,0,Invoice,Cement,-13,0,mramkellawan@bhsil.com,TCL,503540712,2935
7802,1002,TT00,51043375,67067273,Z007 DANST,Dansteel Ltd,RV,3400028626,503541505,0,0,14/10/2025,13/11/2025,0,-27,13102.43,0,0,13102.43,TTD,500000,0,13102.43,0,0,0,Invoice,Cement,-13,0,mramkellawan@bhsil.com,TCL,503541505,2935
7802,1002,TT00,51043375,67067273,Z007 DANST,Dansteel Ltd,RV,3400028931,503583618,0,0,17/10/2025,16/11/2025,0,-30,8734.95,0,0,8734.95,TTD,500000,0,8734.95,0,0,0,Invoice,Cement,-16,0,mramkellawan@bhsil.com,TCL,503583618,2935
7802,1002,TT00,51043375,67067273,Z007 DANST,Dansteel Ltd,RV,3400028956,503586078,0,0,17/10/2025,16/11/2025,0,-30,13102.43,0,0,13102.43,TTD,500000,0,13102.43,0,0,0,Invoice,Cement,-16,0,mramkellawan@bhsil.com,TCL,503586078,2935
7803,1003,TT01,51080331,67188678,DAVEANAND MAHARAJ,Daveanand Maharaj,DZ,9000000692,0,TRANSFER,0,12/06/2025,12/06/2025,0,0,-24367.5,-22530.38,0,-1837.12,TTD,0,1-1-1-1-,0,0,0,0,Payment,Concrete / Ready Mix,141,-1837.12,daveanand_maharaj@yahoo.com,RML,9000000692,4499
7803,1003,TT01,51081719,67193471,DAVID RAMDASS,DAVID RAMDASS,RV,3400004840,503578032,0,0,15/10/2025,15/10/2025,0,2,10383.75,0,0,10383.75,TTD,0,0,0,10383.75,0,0,Invoice,Concrete / Ready Mix,16,0,NOT FOUND,RML,503578032,7071
7802,1012,TT00,51043386,67067284,CRMA Z007 DEAN'S,Dean's,RV,3400028418,503510101,0,0,9/10/2025,16/10/2025,0,1,978.75,0,0,978.75,TTD,33390,0,0,978.75,0,0,Invoice,Dry Mortar,15,0,deanshardware20@gmail.com,TCL,503510101,9044
